Unnamed: 0.1,Unnamed: 0,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
1381,1381.0,,services,married,,,204,no,no,cellular,23,jul,286.0,2.0,-1,0.0,unknown,no
2536,2536.0,56.0,entrepreneur,divorced,primary,no,29,no,no,cellular,29,jan,52.0,2.0,227,1.0,failure,no
1014,1014.0,36.0,admin.,married,,no,470,yes,,cellular,31,jul,101.0,4.0,-1,0.0,unknown,
128,128.0,32.0,blue-collar,single,secondary,no,228,no,no,telephone,5,feb,176.0,1.0,288,3.0,failure,no
1364,1364.0,34.0,management,married,tertiary,no,1906,yes,no,cellular,14,jul,68.0,3.0,-1,0.0,unknown,no
2979,,,technician,married,,,359,,no,unknown,6,jun,,4.0,-1,0.0,unknown,no
2569,,53.0,technician,married,secondary,no,4541,,no,unknown,15,may,,6.0,-1,0.0,unknown,no
891,891.0,28.0,management,single,tertiary,no,882,no,yes,cellular,29,jan,94.0,1.0,205,2.0,failure,no
3523,3523.0,31.0,technician,,secondary,no,0,yes,yes,cellular,28,jan,,,223,9.0,other,no
1359,1359.0,35.0,housemaid,married,primary,no,0,yes,no,cellular,14,jul,340.0,3.0,-1,0.0,unknown,no
307,307.0,38.0,unemployed,married,,no,1147,yes,,unknown,8,may,249.0,5.0,-1,0.0,unknown,
1661,1661.0,45.0,admin.,single,secondary,no,-11,yes,no,cellular,5,may,247.0,1.0,-1,0.0,unknown,no
2431,2431.0,42.0,unemployed,married,secondary,no,1289,no,no,cellular,15,jul,250.0,4.0,415,2.0,failure,yes
3225,,25.0,unemployed,married,secondary,no,157,,no,cellular,28,jul,,31.0,-1,0.0,unknown,no
1317,1317.0,27.0,self-employed,single,secondary,no,49,yes,no,cellular,30,jan,208.0,2.0,-1,0.0,unknown,no
3680,3680.0,43.0,unemployed,divorced,secondary,no,4094,yes,no,cellular,21,nov,63.0,1.0,-1,0.0,unknown,no
2474,2474.0,32.0,management,married,tertiary,no,1667,yes,no,cellular,18,nov,164.0,2.0,179,3.0,failure,no
3598,3598.0,43.0,admin.,married,secondary,no,3215,yes,no,cellular,21,jul,228.0,3.0,-1,0.0,unknown,no
1208,1208.0,28.0,management,married,tertiary,no,3694,no,yes,cellular,8,jul,70.0,2.0,-1,0.0,unknown,no
4035,4035.0,47.0,technician,married,secondary,no,2246,yes,no,cellular,10,jul,330.0,1.0,-1,0.0,unknown,no
3658,3658.0,26.0,services,single,secondary,no,1347,no,no,telephone,18,jun,280.0,6.0,92,5.0,other,yes
2518,2518.0,30.0,technician,single,secondary,no,175,no,no,cellular,25,aug,167.0,4.0,-1,0.0,unknown,no
1239,1239.0,,blue-collar,single,,,4229,yes,yes,cellular,5,may,205.0,2.0,-1,0.0,unknown,no
2289,2289.0,21.0,student,single,secondary,no,681,no,no,unknown,20,aug,6.0,1.0,-1,0.0,unknown,no
275,275.0,34.0,technician,married,secondary,no,4,yes,no,unknown,15,may,644.0,1.0,-1,0.0,unknown,no
489,489.0,33.0,management,married,tertiary,no,641,yes,no,cellular,13,aug,347.0,2.0,-1,0.0,unknown,no
3954,3954.0,29.0,services,single,secondary,no,-287,yes,no,cellular,18,may,196.0,1.0,-1,0.0,unknown,no
1229,1229.0,27.0,blue-collar,single,primary,no,-79,yes,no,unknown,30,may,385.0,5.0,-1,0.0,unknown,no
1008,1008.0,36.0,management,married,tertiary,no,605,yes,no,unknown,26,may,204.0,1.0,-1,0.0,unknown,no
3410,3410.0,,management,married,,,9324,yes,no,cellular,30,mar,138.0,8.0,-1,0.0,unknown,no
4085,4085.0,35.0,management,married,tertiary,no,0,yes,no,cellular,21,jul,295.0,3.0,-1,0.0,unknown,no
3469,3469.0,48.0,blue-collar,married,primary,no,750,yes,no,cellular,18,may,90.0,6.0,-1,0.0,unknown,no
1058,,32.0,management,married,tertiary,no,1390,,no,cellular,7,aug,,2.0,-1,0.0,unknown,no
2166,2166.0,47.0,technician,married,,no,826,yes,,telephone,18,nov,195.0,3.0,112,8.0,other,
281,,32.0,blue-collar,married,,no,1148,,,cellular,20,apr,,1.0,-1,0.0,unknown,
2934,2934.0,41.0,services,married,unknown,no,88,yes,no,cellular,11,may,105.0,1.0,336,2.0,failure,no
1316,1316.0,30.0,management,married,tertiary,no,3134,yes,no,cellular,17,jul,124.0,1.0,-1,0.0,unknown,no
968,,33.0,management,single,tertiary,no,1909,,no,cellular,8,aug,,2.0,-1,0.0,unknown,no
2803,,37.0,services,married,secondary,no,1,,no,unknown,15,may,,2.0,-1,0.0,unknown,no
3213,3213.0,49.0,admin.,married,secondary,no,13229,no,yes,telephone,8,jul,77.0,2.0,-1,0.0,unknown,no
2602,,25.0,blue-collar,married,primary,yes,-589,,no,unknown,3,jun,,1.0,-1,0.0,unknown,no
3762,3762.0,58.0,technician,married,secondary,no,7495,yes,no,unknown,13,may,325.0,1.0,-1,0.0,unknown,no
619,619.0,35.0,technician,married,tertiary,no,7050,no,no,cellular,11,aug,222.0,3.0,182,4.0,success,yes
2659,2659.0,59.0,admin.,married,secondary,no,92,yes,no,cellular,12,may,139.0,2.0,350,1.0,failure,no
1742,1742.0,55.0,retired,married,primary,no,150,no,no,cellular,8,jul,124.0,1.0,-1,0.0,unknown,no
1390,1390.0,37.0,blue-collar,,unknown,no,603,yes,no,unknown,23,may,,,-1,0.0,unknown,no
3318,3318.0,69.0,retired,married,secondary,no,745,no,no,telephone,9,sep,595.0,1.0,-1,0.0,unknown,no
1847,1847.0,33.0,technician,single,secondary,no,291,no,no,cellular,25,aug,72.0,6.0,-1,0.0,unknown,no
1579,1579.0,37.0,management,married,tertiary,no,539,no,no,cellular,18,jan,540.0,2.0,115,3.0,failure,no
1655,,32.0,technician,single,secondary,no,493,,no,cellular,13,aug,,2.0,-1,0.0,unknown,no
2352,2352.0,39.0,admin.,married,secondary,no,179,no,no,unknown,6,sep,36.0,1.0,-1,0.0,unknown,no
2212,2212.0,34.0,management,married,,no,3301,yes,,cellular,17,jun,485.0,2.0,227,4.0,failure,
2020,2020.0,33.0,blue-collar,married,secondary,no,285,no,yes,unknown,3,jul,267.0,1.0,-1,0.0,unknown,no
1956,,77.0,retired,married,primary,no,680,,no,telephone,24,feb,,2.0,89,7.0,failure,no
1307,1307.0,41.0,blue-collar,married,,no,1459,no,,unknown,5,jun,82.0,1.0,-1,0.0,unknown,
2003,2003.0,46.0,admin.,married,secondary,no,-121,yes,yes,cellular,8,jul,214.0,4.0,-1,0.0,unknown,no
575,575.0,58.0,retired,married,unknown,no,937,no,no,cellular,5,aug,155.0,1.0,-1,0.0,unknown,no
3351,3351.0,49.0,admin.,married,secondary,no,0,yes,yes,cellular,29,jul,71.0,7.0,-1,0.0,unknown,no
1706,1706.0,32.0,blue-collar,single,secondary,no,118,yes,no,cellular,17,jul,1275.0,1.0,-1,0.0,unknown,yes
3211,3211.0,37.0,technician,married,secondary,no,2707,yes,no,telephone,16,jul,109.0,1.0,-1,0.0,unknown,no
3437,3437.0,26.0,services,single,secondary,no,209,yes,no,cellular,22,jul,319.0,2.0,-1,0.0,unknown,no
3706,3706.0,31.0,admin.,married,primary,no,355,yes,yes,unknown,4,jun,61.0,6.0,-1,0.0,unknown,no
861,861.0,48.0,management,married,tertiary,no,866,no,no,cellular,29,jan,146.0,2.0,-1,0.0,unknown,no
1801,1801.0,49.0,blue-collar,married,secondary,no,579,yes,no,unknown,28,may,396.0,1.0,-1,0.0,unknown,no
1628,1628.0,38.0,technician,married,secondary,no,821,yes,yes,cellular,17,nov,224.0,2.0,180,1.0,failure,no
1993,1993.0,40.0,management,married,unknown,no,419,yes,no,cellular,10,jul,347.0,1.0,-1,0.0,unknown,no
269,269.0,56.0,services,divorced,secondary,no,1007,no,no,cellular,29,jul,88.0,6.0,-1,0.0,unknown,no
629,629.0,59.0,management,married,tertiary,no,2764,no,no,cellular,24,dec,237.0,1.0,206,2.0,failure,no
2334,2334.0,33.0,management,married,secondary,no,3132,yes,no,unknown,23,may,350.0,5.0,-1,0.0,unknown,no
300,300.0,70.0,retired,divorced,primary,no,4531,no,no,cellular,18,may,445.0,1.0,-1,0.0,unknown,no
459,459.0,,management,divorced,,,36,no,no,cellular,26,may,118.0,1.0,102,2.0,failure,no
1447,1447.0,45.0,admin.,married,secondary,no,638,yes,no,cellular,20,aug,75.0,9.0,-1,0.0,unknown,no
1472,1472.0,48.0,services,married,secondary,no,116,yes,no,telephone,20,apr,70.0,4.0,-1,0.0,unknown,no
2046,,21.0,services,single,secondary,no,1903,,no,unknown,29,may,,2.0,-1,0.0,unknown,no
4159,4159.0,53.0,unemployed,married,secondary,no,94,no,no,cellular,10,aug,493.0,1.0,181,14.0,success,yes
3162,3162.0,48.0,admin.,married,secondary,no,191,yes,no,cellular,5,feb,238.0,3.0,-1,0.0,unknown,no
2113,,31.0,admin.,married,secondary,no,2304,,no,cellular,20,nov,,2.0,-1,0.0,unknown,no
3693,3693.0,38.0,self-employed,married,tertiary,no,846,no,no,cellular,2,jun,253.0,1.0,-1,0.0,unknown,no
3148,3148.0,36.0,admin.,single,secondary,no,1927,yes,no,cellular,18,nov,288.0,1.0,137,1.0,other,no
837,837.0,39.0,services,single,secondary,no,7066,yes,no,cellular,15,may,667.0,3.0,357,3.0,other,yes
3138,3138.0,36.0,management,married,tertiary,no,23,no,no,cellular,26,aug,133.0,11.0,-1,0.0,unknown,no
2008,,39.0,,married,secondary,yes,-183,,no,,14,may,,2.0,-1,,unknown,no
4438,4438.0,52.0,admin.,,secondary,no,98,no,yes,unknown,19,jun,,,-1,0.0,unknown,no
503,503.0,19.0,student,single,primary,no,103,no,no,cellular,10,jul,104.0,2.0,-1,0.0,unknown,yes
2634,2634.0,39.0,housemaid,single,primary,no,109,yes,no,unknown,6,may,699.0,3.0,-1,0.0,unknown,no
4465,4465.0,38.0,management,single,tertiary,no,623,no,no,cellular,28,jun,297.0,4.0,144,4.0,other,yes
380,380.0,39.0,blue-collar,married,secondary,no,0,yes,no,cellular,30,apr,53.0,1.0,325,1.0,failure,no
3507,,36.0,blue-collar,married,secondary,no,198,,no,unknown,9,may,,2.0,-1,0.0,unknown,no
1525,1525.0,35.0,blue-collar,single,unknown,no,871,yes,no,unknown,6,jun,216.0,3.0,-1,0.0,unknown,no
3525,3525.0,31.0,admin.,single,secondary,no,68,yes,no,cellular,16,apr,570.0,2.0,-1,0.0,unknown,no
2655,,42.0,technician,married,secondary,no,4945,,no,cellular,2,mar,,2.0,-1,0.0,unknown,yes
2340,2340.0,27.0,admin.,married,secondary,no,132,no,no,cellular,13,oct,123.0,2.0,-1,0.0,unknown,no
374,374.0,42.0,admin.,married,secondary,no,-396,yes,no,cellular,11,may,80.0,1.0,308,4.0,failure,no
2680,2680.0,52.0,admin.,single,primary,no,0,no,no,unknown,19,may,182.0,11.0,-1,0.0,unknown,no
2381,2381.0,30.0,unemployed,married,secondary,no,1210,no,no,cellular,9,jul,100.0,4.0,-1,0.0,unknown,no
3687,3687.0,29.0,blue-collar,single,secondary,no,770,yes,no,cellular,17,apr,341.0,1.0,-1,0.0,unknown,no
939,939.0,31.0,management,married,tertiary,no,8312,no,no,cellular,29,aug,43.0,13.0,-1,0.0,unknown,no
4411,,49.0,technician,married,primary,no,230,,no,unknown,8,may,,1.0,-1,0.0,unknown,no
3690,3690.0,80.0,housemaid,married,primary,no,0,no,no,cellular,23,feb,639.0,1.0,189,1.0,failure,yes
2147,2147.0,31.0,technician,single,secondary,no,1970,no,no,telephone,17,apr,284.0,3.0,-1,0.0,unknown,no
3131,3131.0,51.0,,married,secondary,no,260,no,no,,27,aug,316.0,5.0,-1,,unknown,no
2068,2068.0,,technician,married,,,1167,yes,no,cellular,30,apr,968.0,1.0,87,5.0,failure,yes
529,,40.0,management,married,tertiary,no,1584,,no,telephone,21,nov,,1.0,-1,0.0,unknown,no
4407,4407.0,45.0,admin.,divorced,secondary,no,59,yes,no,cellular,24,jul,873.0,8.0,-1,0.0,unknown,yes
636,636.0,41.0,blue-collar,divorced,primary,no,2195,yes,no,unknown,3,jun,211.0,5.0,-1,0.0,unknown,no
1269,1269.0,27.0,technician,single,secondary,no,158,no,no,unknown,1,jul,650.0,2.0,-1,0.0,unknown,yes
185,185.0,34.0,self-employed,married,tertiary,no,1972,yes,no,cellular,23,jul,61.0,2.0,-1,0.0,unknown,no
3132,3132.0,53.0,self-employed,married,tertiary,no,451,yes,no,cellular,2,feb,125.0,1.0,249,2.0,failure,no
2614,2614.0,32.0,technician,single,tertiary,no,705,yes,no,cellular,20,apr,20.0,4.0,-1,0.0,unknown,no
4202,4202.0,37.0,blue-collar,divorced,secondary,no,33,yes,no,cellular,20,nov,106.0,2.0,167,1.0,failure,no
1797,1797.0,31.0,technician,single,secondary,no,125,no,no,cellular,22,aug,78.0,2.0,-1,0.0,unknown,no
1441,1441.0,49.0,unknown,married,unknown,no,301,no,no,cellular,14,aug,789.0,2.0,-1,0.0,unknown,no
2815,2815.0,37.0,technician,single,secondary,no,267,no,no,cellular,13,may,121.0,1.0,-1,0.0,unknown,no
1535,1535.0,37.0,services,married,,no,4760,yes,,cellular,8,may,182.0,2.0,169,2.0,failure,
1273,1273.0,,services,divorced,,,411,yes,no,unknown,8,may,216.0,1.0,-1,0.0,unknown,no
3366,3366.0,52.0,unknown,married,primary,no,247,no,no,cellular,29,jul,268.0,6.0,-1,0.0,unknown,no
607,607.0,36.0,technician,divorced,tertiary,no,119,no,no,cellular,23,jul,127.0,8.0,-1,0.0,unknown,no
1712,1712.0,29.0,blue-collar,single,secondary,no,309,yes,no,cellular,11,may,471.0,3.0,-1,0.0,unknown,no
2199,2199.0,,admin.,divorced,,,148,no,yes,cellular,8,jul,199.0,1.0,-1,0.0,unknown,no
955,955.0,39.0,management,single,tertiary,no,816,yes,no,cellular,27,aug,37.0,3.0,-1,0.0,unknown,no
2579,2579.0,46.0,management,married,tertiary,no,477,yes,no,unknown,20,may,128.0,6.0,-1,0.0,unknown,no
3193,3193.0,76.0,retired,,primary,no,86,no,no,cellular,12,aug,,,-1,0.0,unknown,no
2776,2776.0,37.0,management,married,primary,no,22856,no,no,cellular,2,jul,154.0,1.0,388,1.0,failure,no
403,403.0,48.0,retired,married,primary,yes,-285,no,yes,cellular,19,nov,157.0,1.0,-1,0.0,unknown,no
2071,2071.0,37.0,services,married,secondary,no,4760,yes,no,cellular,20,nov,187.0,2.0,-1,0.0,unknown,no
4304,4304.0,55.0,entrepreneur,married,primary,no,298,yes,no,unknown,8,may,144.0,3.0,-1,0.0,unknown,no
1977,1977.0,55.0,management,divorced,tertiary,no,-612,no,no,cellular,26,aug,131.0,2.0,-1,0.0,unknown,no
158,158.0,27.0,self-employed,single,secondary,no,50,no,no,cellular,29,jan,168.0,1.0,-1,0.0,unknown,no
1748,1748.0,49.0,admin.,married,secondary,no,197,yes,no,cellular,13,apr,223.0,1.0,182,2.0,failure,yes
2907,2907.0,44.0,technician,married,tertiary,no,1707,no,no,cellular,8,aug,406.0,3.0,-1,0.0,unknown,no
902,902.0,58.0,technician,single,secondary,no,409,no,yes,cellular,14,jul,643.0,2.0,-1,0.0,unknown,no
352,352.0,39.0,management,married,tertiary,no,278,no,yes,cellular,28,jul,60.0,3.0,-1,0.0,unknown,no
1230,1230.0,75.0,retired,divorced,secondary,no,1341,no,no,cellular,18,dec,415.0,7.0,-1,0.0,unknown,yes
4229,4229.0,,self-employed,divorced,,,6,yes,no,cellular,13,oct,216.0,1.0,183,4.0,success,yes
2140,2140.0,47.0,housemaid,single,tertiary,no,3727,no,no,unknown,12,jun,993.0,6.0,-1,0.0,unknown,yes
444,444.0,62.0,retired,married,secondary,no,816,no,no,cellular,1,sep,28.0,2.0,-1,0.0,unknown,no
4472,4472.0,29.0,blue-collar,married,primary,no,200,yes,no,unknown,30,may,322.0,2.0,-1,0.0,unknown,no
754,754.0,35.0,blue-collar,married,secondary,no,1949,yes,no,unknown,2,jun,200.0,3.0,-1,0.0,unknown,no
1737,1737.0,59.0,housemaid,married,secondary,no,345,no,no,unknown,9,jun,38.0,1.0,-1,0.0,unknown,no
4502,4502.0,42.0,services,married,secondary,no,-91,yes,yes,cellular,5,feb,43.0,1.0,-1,0.0,unknown,no
311,311.0,55.0,management,married,,no,559,no,,cellular,28,jan,271.0,2.0,-1,0.0,unknown,
548,548.0,39.0,management,single,tertiary,no,12437,no,no,telephone,18,nov,40.0,1.0,-1,0.0,unknown,no
3320,3320.0,48.0,management,single,secondary,no,290,yes,no,cellular,21,jul,257.0,2.0,-1,0.0,unknown,no
3624,3624.0,50.0,self-employed,married,tertiary,no,202,yes,no,cellular,15,apr,107.0,1.0,148,4.0,failure,no
306,306.0,49.0,entrepreneur,married,secondary,no,687,yes,no,cellular,17,apr,772.0,1.0,-1,0.0,unknown,yes
2335,2335.0,33.0,admin.,single,tertiary,no,490,yes,no,cellular,7,may,31.0,1.0,363,2.0,failure,no
694,694.0,49.0,management,,,no,1430,no,,cellular,18,nov,,,-1,0.0,unknown,
2356,2356.0,33.0,services,married,secondary,no,804,yes,yes,unknown,8,may,266.0,1.0,-1,0.0,unknown,no
1927,1927.0,71.0,retired,married,primary,no,4657,no,no,cellular,16,feb,93.0,5.0,-1,0.0,unknown,yes
4113,4113.0,43.0,self-employed,single,tertiary,no,0,no,no,unknown,19,jun,147.0,1.0,-1,0.0,unknown,no
749,749.0,43.0,blue-collar,divorced,primary,no,49,yes,no,unknown,9,may,100.0,1.0,-1,0.0,unknown,no
3728,3728.0,53.0,technician,married,secondary,no,0,no,no,cellular,22,aug,77.0,9.0,-1,0.0,unknown,no
1266,1266.0,54.0,unknown,married,unknown,no,895,no,no,cellular,7,oct,335.0,1.0,-1,0.0,unknown,yes
4233,4233.0,31.0,management,married,tertiary,no,582,yes,no,cellular,15,jul,58.0,2.0,-1,0.0,unknown,no
2902,2902.0,32.0,student,married,secondary,no,1694,yes,no,cellular,28,jan,929.0,1.0,-1,0.0,unknown,no
3265,3265.0,55.0,retired,married,secondary,no,1467,no,yes,cellular,29,jul,277.0,2.0,-1,0.0,unknown,no
970,970.0,58.0,self-employed,married,primary,no,1013,yes,no,cellular,11,aug,206.0,1.0,461,1.0,failure,yes
13,13.0,20.0,student,single,secondary,no,502,no,no,cellular,30,apr,261.0,1.0,-1,0.0,unknown,yes
873,873.0,29.0,technician,single,tertiary,no,2485,no,no,telephone,24,jul,48.0,6.0,-1,0.0,unknown,no
808,808.0,32.0,technician,single,secondary,no,271,yes,no,cellular,13,may,80.0,2.0,268,2.0,other,no
514,514.0,36.0,management,married,tertiary,no,-381,yes,no,cellular,31,jul,30.0,29.0,-1,0.0,unknown,no
4006,4006.0,55.0,blue-collar,married,secondary,no,471,yes,no,unknown,30,may,58.0,2.0,-1,0.0,unknown,no
409,409.0,54.0,admin.,married,secondary,no,0,no,no,cellular,28,jan,161.0,1.0,98,2.0,failure,yes
2798,2798.0,36.0,blue-collar,married,secondary,no,141,yes,no,unknown,23,may,106.0,3.0,-1,0.0,unknown,no
3756,3756.0,42.0,services,married,secondary,no,96,yes,no,cellular,5,may,238.0,3.0,340,2.0,failure,no
207,207.0,,technician,married,,,1599,yes,no,cellular,8,jul,115.0,1.0,61,1.0,failure,no
2650,2650.0,54.0,services,married,secondary,no,158,yes,no,unknown,19,may,198.0,1.0,-1,0.0,unknown,no
458,,40.0,technician,single,secondary,no,641,,no,cellular,16,jul,,6.0,-1,0.0,unknown,no
3123,,47.0,services,married,,no,405,,,cellular,8,aug,,2.0,-1,0.0,unknown,
2430,2430.0,52.0,technician,,secondary,no,1818,no,yes,cellular,17,nov,,,111,4.0,failure,no
3007,3007.0,44.0,blue-collar,married,secondary,no,508,yes,no,cellular,20,apr,222.0,1.0,154,1.0,failure,no
4331,4331.0,48.0,management,married,tertiary,no,263,yes,no,unknown,5,may,350.0,2.0,-1,0.0,unknown,no
4467,4467.0,43.0,unemployed,divorced,secondary,no,1577,yes,no,cellular,19,nov,87.0,1.0,-1,0.0,unknown,no
3902,3902.0,55.0,blue-collar,married,secondary,no,1011,yes,no,cellular,12,aug,112.0,2.0,-1,0.0,unknown,no
1883,1883.0,32.0,blue-collar,single,secondary,no,135,yes,no,cellular,18,may,232.0,2.0,-1,0.0,unknown,no
1713,1713.0,56.0,blue-collar,married,secondary,no,2190,no,yes,cellular,30,jan,90.0,2.0,232,1.0,failure,no
3653,3653.0,29.0,services,divorced,secondary,no,84,yes,no,cellular,13,apr,1101.0,2.0,-1,0.0,unknown,yes
3248,3248.0,59.0,retired,divorced,secondary,no,1026,no,no,unknown,5,nov,669.0,1.0,-1,0.0,unknown,yes
552,552.0,63.0,retired,married,secondary,no,2747,no,no,cellular,11,sep,113.0,1.0,80,1.0,failure,no
1439,1439.0,30.0,blue-collar,married,secondary,no,501,yes,yes,unknown,27,may,514.0,1.0,-1,0.0,unknown,no
2270,2270.0,59.0,retired,married,secondary,no,319,yes,no,unknown,5,may,143.0,3.0,-1,0.0,unknown,no
4326,4326.0,,management,single,,,9,no,no,cellular,26,aug,484.0,2.0,-1,0.0,unknown,no
1925,1925.0,33.0,services,married,secondary,no,0,yes,no,telephone,22,jul,44.0,8.0,-1,0.0,unknown,no
634,634.0,58.0,self-employed,divorced,tertiary,no,1382,no,no,unknown,9,jun,700.0,1.0,-1,0.0,unknown,yes
4348,4348.0,60.0,retired,married,tertiary,no,225,no,no,cellular,19,aug,54.0,2.0,-1,0.0,unknown,no
316,316.0,46.0,blue-collar,married,secondary,no,182,no,no,cellular,4,feb,56.0,1.0,-1,0.0,unknown,no
3532,3532.0,42.0,services,married,secondary,no,3620,yes,no,unknown,27,may,22.0,16.0,-1,0.0,unknown,no
4256,4256.0,34.0,housemaid,married,primary,no,2929,no,no,cellular,14,aug,518.0,2.0,-1,0.0,unknown,yes
1328,1328.0,26.0,management,single,,no,205,no,,unknown,26,may,111.0,1.0,-1,0.0,unknown,
427,427.0,26.0,technician,married,tertiary,no,3825,yes,no,unknown,13,may,107.0,1.0,-1,0.0,unknown,no
2772,2772.0,48.0,management,single,tertiary,no,414,no,no,cellular,21,jul,761.0,2.0,-1,0.0,unknown,no
105,,32.0,management,single,tertiary,no,574,,no,cellular,14,apr,,2.0,145,3.0,failure,no
142,,56.0,services,divorced,unknown,no,1877,,no,unknown,30,may,,1.0,-1,0.0,unknown,no
2169,2169.0,,entrepreneur,single,,,404,no,no,cellular,30,jan,413.0,3.0,-1,0.0,unknown,no
4151,4151.0,32.0,services,single,secondary,no,2478,no,yes,cellular,20,nov,395.0,1.0,-1,0.0,unknown,no
3940,3940.0,24.0,student,single,,no,1847,no,,cellular,9,dec,390.0,1.0,-1,0.0,unknown,
2241,2241.0,41.0,blue-collar,married,primary,no,389,yes,no,unknown,16,jun,87.0,6.0,-1,0.0,unknown,no
3842,,36.0,management,divorced,tertiary,no,608,,no,cellular,26,aug,,2.0,-1,0.0,unknown,no
2163,2163.0,51.0,technician,married,secondary,no,1490,yes,no,cellular,18,jul,227.0,2.0,-1,0.0,unknown,no
2636,2636.0,47.0,services,divorced,,no,4906,yes,,unknown,14,may,389.0,1.0,-1,0.0,unknown,
1949,1949.0,78.0,retired,married,tertiary,no,226,no,no,telephone,6,nov,136.0,1.0,-1,0.0,unknown,no
1768,1768.0,31.0,technician,single,secondary,no,1094,yes,no,unknown,12,jun,93.0,8.0,-1,0.0,unknown,no
2272,2272.0,47.0,technician,divorced,tertiary,no,-1148,yes,yes,unknown,27,may,62.0,2.0,-1,0.0,unknown,no
1,1.0,33.0,services,married,secondary,no,4789,yes,yes,cellular,11,may,220.0,1.0,339,4.0,failure,no
2699,2699.0,37.0,blue-collar,married,,no,403,yes,,cellular,8,may,318.0,2.0,338,1.0,success,
4481,4481.0,,services,married,,,642,no,no,cellular,31,jul,644.0,2.0,-1,0.0,unknown,no
1951,1951.0,46.0,entrepreneur,single,tertiary,no,1410,yes,no,cellular,19,nov,93.0,1.0,189,8.0,failure,no
3358,3358.0,35.0,management,married,tertiary,no,365,no,no,cellular,21,nov,168.0,2.0,-1,0.0,unknown,no
3665,,26.0,services,single,secondary,no,5533,,no,cellular,7,may,,2.0,283,4.0,failure,no
4187,4187.0,36.0,,married,secondary,no,472,yes,no,,19,jun,1017.0,1.0,-1,,unknown,no
1109,1109.0,59.0,technician,married,secondary,no,1,no,no,cellular,15,apr,159.0,2.0,378,3.0,failure,yes
4238,4238.0,36.0,technician,single,tertiary,no,197,no,no,cellular,30,apr,260.0,1.0,-1,0.0,unknown,yes
591,591.0,,technician,married,,,1048,no,yes,cellular,21,jul,405.0,1.0,-1,0.0,unknown,no
1695,1695.0,43.0,admin.,married,secondary,no,132,no,no,cellular,19,aug,574.0,1.0,84,3.0,success,yes
3518,3518.0,39.0,self-employed,married,secondary,no,31,yes,no,cellular,20,nov,61.0,2.0,181,4.0,failure,no
2801,2801.0,32.0,technician,single,tertiary,no,1100,yes,yes,cellular,11,aug,67.0,1.0,-1,0.0,unknown,no
1576,1576.0,,management,,,,117,yes,no,cellular,16,apr,,,-1,0.0,unknown,no
3244,3244.0,51.0,management,married,unknown,no,712,no,no,cellular,13,aug,287.0,2.0,-1,0.0,unknown,no
213,213.0,57.0,self-employed,married,secondary,no,11494,no,no,cellular,19,nov,198.0,1.0,-1,0.0,unknown,no
778,778.0,33.0,blue-collar,married,primary,no,0,yes,no,unknown,15,may,270.0,1.0,-1,0.0,unknown,no
3578,3578.0,53.0,technician,married,secondary,no,719,yes,no,unknown,14,may,230.0,1.0,-1,0.0,unknown,no
3084,3084.0,45.0,blue-collar,married,secondary,no,4646,yes,no,unknown,13,may,118.0,1.0,-1,0.0,unknown,no
2043,2043.0,52.0,unemployed,married,,no,255,no,,cellular,10,jul,374.0,3.0,-1,0.0,unknown,
